Name,Gender,Honor,URL,Year
"Hubert Aichlseder","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=853","2025"
"Primus Heinz Kucher","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=853","2025"
"Wolfgang Hinteregger","male","Recht zur Führung des Kärntner Landeswappens","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=852","2025"
"Isolde Hinteregger","female","Recht zur Führung des Kärntner Landeswappens","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=852","2025"
"Walter Bauer","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=849","2025"
"Burkhard Grabner","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=849","2025"
"Johann Rainer","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=849","2025"
"Walter Odreitz","male","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=849","2025"
"Dietmar Koller","male","Goldenes Ehrenzeichen für Verdienste um die Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=846","2025"
"Emil Krištof","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=846","2025"
"Gerhard Clemens Pilgram","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=846","2025"
"Rainer Schmidtmayer","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=839","2025"
"Rudolf Maier","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=839","2025"
"Johann Stabentheiner","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=839","2025"
"Dietrich Wiedergut","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=839","2025"
"Stefan Wuggenig","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=839","2025"
"Hubert Reiner","male","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=839","2025"
"Manfred Pichler","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=837","2025"
"Anette Lang","female","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=835","2025"
"Nicholas Milton","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=833","2025"
"Georg Tazoll","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=832","2025"
"Alaaeddin Alhalabi","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=832","2025"
"Sabine Kampl","female","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=832","2025"
"Erich Pachoinig","male","Sportverdienstzeichen in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=832","2025"
"Erika Schuster","female","Goldenes Ehrenzeichen der Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=827","2025"
"Gertrude Wieser-Moschitz","female","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=829","2025"
"Stanislaus Blažej","male","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=822","2025"
"Albert Maryodnig","male","Kärntner Lorbeer für ehrenamtliche Tätigkeit in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=823","2025"
"Csaba Fabricsek","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=817","2025"
"Franz Oskar Oberwandling","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=817","2025"
"Nicolas Graf","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=817","2025"
"Peter Starz","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=817","2025"
"Klaus Tschaitschmann","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=817","2025"
"Christian North","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=817","2025"
"Lukas Rauch","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=817","2025"
"Dominik Kuster","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=817","2025"
"Waltraud Zetter","female","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=817","2025"
"Ian Brown","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=816","2025"
"Johann Kraßnig","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=810","2025"
"Johann Britzmann","male","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=808","2025"
"Georg Burkhardt","male","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=808","2025"
"Victor Huss","male","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=808","2025"
"Franz Kuschej","male","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=808","2025"
"Peter Winkl","male","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=808","2025"
"Alex Mucher","male","Sportverdienstzeichen in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=808","2025"
"Reinhard Pukel","male","Sportverdienstzeichen in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=808","2025"
"Liselotte Ryall","female","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=808","2025"
"Hans Hermann Tschischej","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=808","2025"
"Johanna Selisnik","female","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=808","2025"
"Anton Podbevsek","male","Großes Goldenes Ehrenzeichen für Verdienste um die Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=796","2025"
"Rainer Adamik","male","Silbernes Ehrenzeichen des Österreichischen Zivilschutzverbandes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=796","2025"
"Manuela Buchacher","female","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=799","2025"
"Claudia Tauchmann","female","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=799","2025"
"Franc Legat","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=799","2025"
"Hildebert Petermann","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=799","2025"
"Fabian Raab","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=799","2025"
"Michael Eichhübl","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=799","2025"
"Melanie Goritschnig","female","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=799","2025"
"Herbert Graf","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=799","2025"
"Philipp Heidenreich","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=799","2025"
"Andreas Schmautz","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=799","2025"
"Daniel Tschofenig","male","Sportleistungsmedaille in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=793","2025"
"Maximilian Ortner","male","Sportleistungsmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=793","2025"
"Katharina Truppe","female","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=793","2025"
"Sabine Payer","female","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=793","2025"
"Nadine Fest","female","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=793","2025"
"Carmen Spielberger","female","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=793","2025"
"Markus Müller","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=793","2025"
"Alfred Rossmann","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=797","2025"
"Waltraud Kriegl","female","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=802","2025"
"Wolfgang Puck","male","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=790","2025"
"Elisabeth Putz","female","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Gerhild Watscher","female","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Ingrid Wiedner","female","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Dieter Müllner","male","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Maria Riepl","female","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Norbert Cech","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Melitta Drolle","female","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Ingeborg Müllner","female","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Erwin Winkler","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Margarete Hacksteiner","female","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Manfred Tisal","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Leopold Anderwald","male","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Martin Jessernig","male","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Magda Paganal","female","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Wilma Paul","female","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Josef Paul","male","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=789","2025"
"Annemarie Herzog","female","Recht zur Führung des Kärntner Landeswappens","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=783","2025"
"Verena Eder","female","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=780","2025"
"Nedelka Lorenz","female","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=780","2025"
"Lisa-Marie Mlinar","female","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=780","2025"
"Andreas Granitzer","male","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=780","2025"
"Nathalie Rabitsch","female","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=780","2025"
"Ulrike Adler-Wiegele","female","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=780","2025"
"Anita Kutschek-Strmcnik","female","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=780","2025"
"Renate Reichmann","female","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=780","2025"
"Alfred Günter Kampel","male","Sportverdienstzeichen in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=778","2025"
"Jürgen Erlacher","male","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=779","2025"
"Carina Modl","female","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=779","2025"
"Mathias Morgenstern","male","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=779","2025"
"Michael Ramsbacher","male","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=779","2025"
"Armin Graf","male","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=779","2025"
"Johannes Kröpfl","male","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=779","2025"
"Inge Unzeitig","female","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=775","2025"
"Stephanie Schasché","female","Europa-Preis (Dissertation)","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=772","2025"
"Andrea Ettinger","female","Europa-Preis (Masterarbeit)","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=772","2025"
"Angelina Apounik","female","Europa-Preis (Masterarbeit)","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=772","2025"
"Gertrud Kalles-Walter","female","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=769","2025"
"Walter Müller","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=769","2025"
"Karl Schager","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=769","2025"
"Oskar Tscherpel","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=769","2025"
"Dietmar Hirm","male","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=767","2025"
"Marlies Liekfeld-Rapetti","female","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=767","2025"
"Ernst Trampitsch","male","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=767","2025"
"Horst Wild","male","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=767","2025"
"Hans Mikl","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=767","2025"
"Klaus Jäger","male","Anstecknadel zum Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=767","2025"
"Gerhard Mandl","male","Anstecknadel zum Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=767","2025"
"Helga Duffek-Kopper","female","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=768","2025"
"Franz Blatnik","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=765","2025"
"Christoph Findenig","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=765","2025"
"Siegfried Kreuzweger","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=765","2025"
"Daniela Mrak","female","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=765","2025"
"Jamie Mrak","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=765","2025"
"Jeremy Mrak","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=765","2025"
"Ilja Mayrobnig","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=765","2025"
"Philipp Salzmann","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=765","2025"
"Otto Hon","male","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=762","2025"
"Michael Janesch","male","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=762","2025"
"Angelika Jessner","female","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=762","2025"
"Eduard Urabl","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=762","2025"
